date,con_closing,act_closing,con_settlement,act_settlement,turnover,transaction,inventory,act_invent,con_invent
2022-02-15 00:00:00,572.1,577.7,565.1,570.3,183915.0,10471104.34,81733.0,49746.0,11062.0
2022-02-16 00:00:00,556.8,562.1,555.5,560.0,232449.0,12997969.32,79683.0,48488.0,7667.0
2022-02-17 00:00:00,559.9,565.9,561.2,566.1,203599.0,11505031.18,80300.0,49402.0,6378.0
2022-02-18 00:00:00,562.3,567.3,558.9,564.6,233463.0,13163417.23,81320.0,50798.0,5069.0
2022-02-21 00:00:00,564.6,569.5,563.1,565.3,276741.0,15623209.59,81614.0,51239.0,4112.0
2022-02-22 00:00:00,593.5,596.9,582.6,585.0,210323.0,12284624.49,85888.0,54840.0,3887.0
2022-02-23 00:00:00,583.8,590.0,590.3,590.1,207853.0,12240544.42,83291.0,52079.0,3221.0
2022-02-24 00:00:00,616.1,620.8,584.5,601.9,334786.0,20100924.49,84963.0,49643.0,1763.0
2022-02-25 00:00:00,605.1,612.3,609.2,621.8,340195.0,21064833.38,78828.0,42271.0,1741.0
2022-02-28 00:00:00,609.7,621.2,600.5,599.2,326327.0,19493406.83,75117.0,38230.0,1730.0
2022-03-01 00:00:00,622.8,622.8,614.8,614.8,223680.0,13674932.26,75017.0,36771.0,36771.0
2022-03-02 00:00:00,663.9,663.9,648.6,648.6,319533.0,20596272.69,85201.0,42995.0,42995.0
2022-03-03 00:00:00,719.9,719.9,686.8,686.8,302766.0,20653270.55,80224.0,38679.0,38679.0
2022-03-04 00:00:00,693.2,693.2,705.0,705.0,350366.0,24506122.63,77400.0,37148.0,37148.0
2022-03-07 00:00:00,761.4,761.4,712.3,712.3,181022.0,12796387.6,79705.0,38444.0,38444.0
2022-03-08 00:00:00,785.0,785.0,763.9,763.9,387128.0,29329108.05,75485.0,37263.0,37263.0
2022-03-09 00:00:00,806.6,806.6,805.0,805.0,346919.0,27717786.6,75570.0,36586.0,36586.0
2022-03-10 00:00:00,700.3,700.3,742.1,742.1,284127.0,20877066.98,69997.0,34148.0,34148.0
2022-03-11 00:00:00,683.0,683.0,695.2,695.2,379174.0,26219833.92,68348.0,32716.0,32716.0
2022-03-14 00:00:00,683.5,683.5,682.9,682.9,245448.0,16673146.15,63781.0,29469.0,29469.0
2022-03-15 00:00:00,628.1,628.1,646.2,646.2,347818.0,22352843.86,62150.0,28224.0,28224.0
2022-03-16 00:00:00,632.9,632.9,621.0,621.0,328466.0,20381778.82,64872.0,27374.0,27374.0
2022-03-17 00:00:00,619.4,619.4,617.4,617.4,277351.0,17154374.06,62756.0,23523.0,23523.0
2022-03-18 00:00:00,676.0,676.0,654.4,654.4,236066.0,15477229.14,59870.0,18284.0,18284.0
2022-03-21 00:00:00,696.3,676.1,671.3,666.9,239483.0,15961538.19,61191.0,28359.0,14176.0
2022-03-22 00:00:00,735.2,713.0,736.1,701.1,229884.0,16077434.98,64462.0,31434.0,11987.0
2022-03-23 00:00:00,720.0,699.0,722.9,700.0,259598.0,18125290.04,62127.0,30701.0,9722.0
2022-03-24 00:00:00,757.7,723.0,739.0,731.5,255823.0,18647628.99,62071.0,31388.0,7546.0
2022-03-25 00:00:00,746.5,722.6,754.0,723.1,248093.0,17900150.38,56465.0,31079.0,2559.0
2022-03-28 00:00:00,736.0,704.9,735.2,713.7,301991.0,21478458.81,51561.0,27798.0,2471.0
2022-03-29 00:00:00,670.1,677.8,731.6,685.4,284207.0,19418074.63,55415.0,28431.0,1962.0
2022-03-30 00:00:00,682.0,690.7,678.9,662.8,317466.0,20974327.23,55088.0,27135.0,1957.0
2022-03-31 00:00:00,591.0,675.1,591.0,686.5,260729.0,17823423.98,55224.0,25559.0,1956.0
2022-04-01 00:00:00,648.7,648.7,667.3,667.3,286306.0,19050199.2,50244.0,23017.0,23017.0
2022-04-06 00:00:00,677.1,677.1,673.9,673.9,80118.0,5384938.87,53084.0,24435.0,24435.0
2022-04-07 00:00:00,628.7,628.7,646.8,646.8,323835.0,20949855.08,59029.0,28556.0,28556.0
2022-04-08 00:00:00,625.6,625.6,617.5,617.5,294032.0,18185665.34,61607.0,29833.0,29833.0
2022-04-11 00:00:00,624.6,624.6,626.2,626.2,240427.0,15058105.3,59022.0,27104.0,27104.0
2022-04-12 00:00:00,635.4,635.4,617.4,617.4,241223.0,14926837.76,62685.0,27307.0,27307.0
2022-04-13 00:00:00,650.5,650.5,648.9,648.9,218594.0,14195816.58,63278.0,25635.0,25635.0
2022-04-14 00:00:00,666.0,666.0,664.5,664.5,203905.0,13567721.39,62926.0,23878.0,23878.0
2022-04-15 00:00:00,690.2,690.2,676.2,676.2,192622.0,13048434.38,64839.0,21941.0,21941.0
2022-04-18 00:00:00,695.7,695.7,695.0,695.0,146223.0,10182142.68,68364.0,19421.0,19421.0
2022-04-19 00:00:00,693.9,695.9,704.7,702.1,203383.0,14282267.77,63909.0,35010.0,13052.0
2022-04-20 00:00:00,676.5,676.6,676.9,675.0,245790.0,16589247.76,60840.0,32685.0,12133.0
2022-04-21 00:00:00,681.0,682.4,674.0,674.1,246313.0,16604357.71,60946.0,32179.0,12053.0
2022-04-22 00:00:00,672.0,674.0,681.1,680.9,257845.0,17551837.0,61234.0,32082.0,11967.0
2022-04-25 00:00:00,640.3,635.2,656.2,658.5,254713.0,16766093.82,56860.0,30877.0,8030.0
2022-04-26 00:00:00,648.2,642.1,639.2,629.8,249500.0,15725539.46,52778.0,27309.0,6285.0
2022-04-27 00:00:00,663.4,664.7,649.7,655.9,278325.0,18260198.99,54402.0,26676.0,4508.0
2022-04-28 00:00:00,646.8,652.8,661.6,650.7,270176.0,17578677.39,53498.0,25187.0,4498.0
2022-04-29 00:00:00,676.0,673.4,676.7,666.9,233624.0,15588249.51,51237.0,22387.0,4498.0
2022-05-05 00:00:00,693.1,693.1,692.6,692.6,62539.0,4333692.02,50467.0,23251.0,23251.0
2022-05-06 00:00:00,697.7,697.7,697.2,697.2,262752.0,18330233.21,53661.0,23684.0,23684.0
2022-05-09 00:00:00,702.7,702.7,704.8,704.8,282028.0,19880613.47,55102.0,23787.0,23787.0
2022-05-10 00:00:00,657.4,657.4,672.9,672.9,336637.0,22627667.15,57789.0,22658.0,22658.0
2022-05-11 00:00:00,661.2,661.2,655.7,655.7,318093.0,20869478.02,59605.0,22691.0,22691.0
2022-05-12 00:00:00,678.7,678.7,679.1,679.1,296240.0,20108022.86,58684.0,20288.0,20288.0
2022-05-13 00:00:00,690.6,690.6,690.2,690.2,253622.0,17519111.87,60922.0,19037.0,19037.0
2022-05-16 00:00:00,702.5,702.5,704.7,704.7,238158.0,16750971.79,63068.0,18162.0,18162.0
2022-05-17 00:00:00,729.9,729.9,719.3,719.3,234434.0,16823857.71,67641.0,16655.0,16655.0
2022-05-18 00:00:00,711.7,711.7,723.0,723.0,254064.0,18227243.33,63070.0,11876.0,11876.0
2022-05-19 00:00:00,702.0,694.4,701.0,694.6,330132.0,22951238.92,60126.0,32677.0,8662.0
2022-05-20 00:00:00,703.0,697.9,695.1,690.4,296966.0,20493555.48,59782.0,32912.0,7748.0
2022-05-23 00:00:00,709.7,706.0,706.3,700.9,231607.0,16226035.8,61499.0,34102.0,7574.0
2022-05-24 00:00:00,697.1,685.8,695.9,693.9,244361.0,16941924.05,62823.0,34778.0,7484.0
2022-05-25 00:00:00,716.0,709.4,702.9,701.6,244561.0,17146420.56,63423.0,35794.0,6455.0
2022-05-26 00:00:00,723.5,714.9,714.0,708.4,212815.0,15056233.38,61708.0,36310.0,3109.0
2022-05-27 00:00:00,731.3,730.3,740.7,731.3,218057.0,15916633.04,65835.0,38352.0,2804.0
2022-05-30 00:00:00,725.7,734.8,729.1,732.7,199266.0,14578054.65,66657.0,36974.0,2804.0
2022-05-31 00:00:00,763.2,757.2,735.1,745.1,158356.0,11782895.82,70876.0,36732.0,2774.0
2022-06-01 00:00:00,734.9,734.9,742.4,742.4,292845.0,21682289.89,65495.0,33750.0,33750.0
2022-06-02 00:00:00,714.5,714.5,730.1,730.1,267714.0,19485205.0,64831.0,30233.0,30233.0
2022-06-06 00:00:00,750.2,750.2,749.6,749.6,80850.0,6044782.95,68022.0,31614.0,31614.0
2022-06-07 00:00:00,753.9,753.9,747.8,747.8,182217.0,13608026.86,69327.0,32627.0,32627.0
2022-06-08 00:00:00,758.0,758.0,753.1,753.1,210058.0,15797251.41,71203.0,33259.0,33259.0
2022-06-09 00:00:00,770.1,770.1,770.0,770.0,229149.0,17616991.28,74449.0,34291.0,34291.0
2022-06-10 00:00:00,767.9,767.9,770.4,770.4,183590.0,14116166.62,73124.0,32530.0,32530.0
2022-06-13 00:00:00,753.5,753.5,757.0,757.0,281181.0,21250391.47,72985.0,30637.0,30637.0
2022-06-14 00:00:00,774.8,774.8,764.9,764.9,293940.0,22405007.88,75648.0,30927.0,30927.0
2022-06-15 00:00:00,758.0,758.0,773.4,773.4,282381.0,21731225.21,74611.0,28403.0,28403.0
2022-06-16 00:00:00,745.4,745.4,749.3,749.3,285148.0,21289879.91,74685.0,24071.0,24071.0
2022-06-17 00:00:00,738.0,738.0,730.0,730.0,333945.0,24355710.32,73287.0,17438.0,17438.0
2022-06-20 00:00:00,691.5,692.9,710.6,704.6,401279.0,28274798.85,67551.0,36648.0,10921.0
2022-06-21 00:00:00,708.2,708.2,701.2,701.6,194957.0,13660574.93,66626.0,35636.0,10053.0
2022-06-22 00:00:00,682.0,683.9,711.9,704.5,281365.0,19763395.07,71404.0,39152.0,9632.0
2022-06-23 00:00:00,692.4,694.4,683.6,687.9,339273.0,23300764.4,76105.0,40444.0,9369.0
2022-06-24 00:00:00,674.1,675.1,676.4,687.8,355647.0,24411840.0,74444.0,41656.0,3233.0
2022-06-27 00:00:00,695.0,700.5,688.0,692.6,319612.0,22099137.86,71745.0,39533.0,83.0
2022-06-28 00:00:00,720.9,727.6,709.2,710.3,289499.0,20526144.72,72448.0,37218.0,57.0
2022-06-29 00:00:00,720.1,727.7,721.4,728.3,269405.0,19574525.58,68927.0,32812.0,52.0
2022-06-30 00:00:00,720.0,720.6,728.2,734.6,257461.0,18843885.69,67404.0,29260.0,52.0
2022-07-01 00:00:00,696.6,696.6,705.4,705.4,312326.0,21946625.67,67449.0,28440.0,28440.0
2022-07-04 00:00:00,716.9,716.9,710.8,710.8,268423.0,19008147.6,72789.0,31372.0,31372.0
2022-07-05 00:00:00,723.0,723.0,727.0,727.0,182884.0,13227638.0,75924.0,33871.0,33871.0
2022-07-06 00:00:00,676.0,676.0,677.8,677.8,515985.0,34723469.86,81892.0,34498.0,34498.0
2022-07-07 00:00:00,642.3,642.3,645.9,645.9,464234.0,29795559.24,81071.0,33968.0,33968.0
2022-07-08 00:00:00,678.1,678.1,674.8,674.8,362064.0,24238784.87,81967.0,30686.0,30686.0
2022-07-11 00:00:00,680.3,680.3,686.0,686.0,352660.0,23999216.49,82734.0,30455.0,30455.0
2022-07-12 00:00:00,677.4,677.4,679.6,679.6,306098.0,20652993.47,83629.0,29402.0,29402.0
2022-07-13 00:00:00,658.5,658.5,652.1,652.1,354404.0,22876314.63,79929.0,26720.0,26720.0
2022-07-14 00:00:00,650.3,650.3,650.6,650.6,333504.0,21415671.29,83332.0,24691.0,24691.0
2022-07-15 00:00:00,648.0,648.0,637.8,637.8,406356.0,25417562.67,87255.0,22682.0,22682.0
2022-07-18 00:00:00,683.0,683.0,666.8,666.8,361407.0,23378907.52,83491.0,15300.0,15300.0
2022-07-19 00:00:00,704.4,663.1,697.0,666.5,267395.0,17881965.82,82273.0,50389.0,6790.0
2022-07-20 00:00:00,706.0,662.2,702.5,662.1,286861.0,18961781.84,85307.0,52505.0,5288.0
2022-07-21 00:00:00,704.2,659.7,705.2,662.8,245402.0,16236795.04,85921.0,53574.0,3469.0
2022-07-22 00:00:00,705.5,659.9,697.0,651.1,298134.0,19364244.95,84423.0,53878.0,766.0
2022-07-25 00:00:00,684.9,639.6,695.7,652.1,301600.0,19584702.62,84981.0,52738.0,260.0
2022-07-26 00:00:00,676.6,678.5,703.6,660.5,251905.0,16563291.56,89648.0,54265.0,52.0
2022-07-27 00:00:00,650.0,659.9,660.6,666.3,245800.0,16303074.66,83917.0,48354.0,44.0
2022-07-28 00:00:00,676.4,690.7,695.1,674.7,271548.0,18237058.45,83808.0,46082.0,32.0
2022-07-29 00:00:00,695.1,686.6,695.1,682.2,251315.0,17063235.0,81995.0,41643.0,32.0
2022-08-01 00:00:00,692.1,692.1,700.0,700.0,246859.0,17175044.02,77631.0,36729.0,36729.0
2022-08-02 00:00:00,681.0,681.0,673.7,673.7,308018.0,20584074.96,70878.0,32378.0,32378.0
2022-08-03 00:00:00,677.8,677.8,681.0,681.0,262123.0,17738832.15,70999.0,31801.0,31801.0
2022-08-04 00:00:00,657.7,657.7,670.4,670.4,285081.0,18980449.35,71471.0,31642.0,31642.0
2022-08-05 00:00:00,653.0,653.0,650.6,650.6,208246.0,13445733.02,74066.0,31275.0,31275.0
2022-08-08 00:00:00,665.2,665.2,657.9,657.9,228255.0,14855458.39,71935.0,28455.0,28455.0
2022-08-09 00:00:00,671.3,671.3,664.6,664.6,189742.0,12479537.15,75518.0,27586.0,27586.0
2022-08-10 00:00:00,675.5,675.5,677.5,677.5,183150.0,12246885.26,74965.0,25910.0,25910.0
2022-08-11 00:00:00,691.1,691.1,679.3,679.3,223545.0,14958984.44,78298.0,25329.0,25329.0
2022-08-12 00:00:00,703.6,703.6,698.0,698.0,152628.0,10487043.86,80924.0,24611.0,24611.0
2022-08-15 00:00:00,697.2,697.2,695.7,695.7,170320.0,11623480.44,78288.0,21609.0,21609.0
2022-08-16 00:00:00,687.6,687.6,682.9,682.9,190881.0,12663390.28,77091.0,18029.0,18029.0
2022-08-17 00:00:00,693.4,663.4,691.1,662.4,197084.0,13110508.71,78315.0,39577.0,14752.0
2022-08-18 00:00:00,709.5,679.1,697.0,669.9,198107.0,13271641.36,82156.0,44110.0,12704.0
2022-08-19 00:00:00,745.2,692.7,725.9,691.7,196479.0,13562516.17,82844.0,47423.0,8107.0
2022-08-22 00:00:00,740.3,699.3,748.6,702.3,174500.0,12193205.01,81636.0,47340.0,7269.0
2022-08-23 00:00:00,751.0,712.8,745.9,698.8,207142.0,14398324.18,81849.0,47431.0,7037.0
2022-08-24 00:00:00,770.1,734.1,769.9,718.8,193253.0,13778661.02,87801.0,51209.0,6793.0
2022-08-25 00:00:00,788.8,745.2,791.3,739.9,235685.0,17275322.8,86608.0,48421.0,6488.0
2022-08-26 00:00:00,780.0,740.0,786.1,740.3,180374.0,13250143.32,78362.0,44563.0,2051.0
2022-08-29 00:00:00,724.6,729.5,777.2,727.5,228587.0,16463823.69,75266.0,41819.0,48.0
2022-08-30 00:00:00,733.6,736.7,733.7,739.5,172093.0,12555042.95,80534.0,42524.0,40.0
2022-08-31 00:00:00,720.6,716.5,720.9,717.8,190388.0,13515775.1,77301.0,37870.0,39.0
2022-09-01 00:00:00,698.9,698.9,706.1,706.1,202164.0,14082109.22,75634.0,34820.0,34820.0
2022-09-02 00:00:00,695.4,695.4,694.7,694.7,184945.0,12638078.38,77486.0,33785.0,33785.0
2022-09-05 00:00:00,703.9,703.9,695.9,695.9,183998.0,12625236.14,78242.0,32931.0,32931.0
2022-09-06 00:00:00,703.5,703.5,708.0,708.0,136677.0,9503729.22,77239.0,31911.0,31911.0
2022-09-07 00:00:00,684.1,684.1,689.7,689.7,176608.0,11955613.25,74639.0,29007.0,29007.0
2022-09-08 00:00:00,664.9,664.9,675.3,675.3,220285.0,14479326.05,78056.0,25490.0,25490.0
2022-09-09 00:00:00,672.0,672.0,669.2,669.2,184842.0,12015401.57,73882.0,18446.0,18446.0
2022-09-13 00:00:00,703.9,703.9,705.2,705.2,109380.0,7274018.28,63370.0,8123.0,8123.0
2022-09-14 00:00:00,697.4,646.5,691.8,645.0,183077.0,11792364.28,62921.0,36786.0,6428.0
2022-09-15 00:00:00,726.7,675.9,722.6,664.8,222917.0,14744980.54,65896.0,39617.0,5394.0
2022-09-16 00:00:00,713.8,663.5,713.2,666.5,177861.0,11750817.97,61965.0,37385.0,5120.0
2022-09-19 00:00:00,702.6,634.7,706.9,649.4,208488.0,13457794.22,63101.0,38120.0,4684.0
2022-09-20 00:00:00,706.0,642.1,721.7,635.9,156786.0,9914029.07,62469.0,36116.0,4414.0
2022-09-21 00:00:00,673.0,660.0,688.4,642.6,199535.0,12765564.04,62263.0,36030.0,4227.0
2022-09-22 00:00:00,646.9,652.1,644.7,649.3,189742.0,12258205.58,60758.0,33859.0,4214.0
2022-09-23 00:00:00,645.0,651.1,650.7,655.8,169154.0,11038652.49,62144.0,34278.0,4149.0
2022-09-26 00:00:00,610.3,610.3,625.5,625.5,219869.0,13684868.41,65600.0,36910.0,36910.0
2022-09-27 00:00:00,608.8,608.8,612.9,612.9,181858.0,11111587.58,64731.0,34803.0,34803.0
2022-09-28 00:00:00,608.5,608.5,613.1,613.1,180153.0,11009008.08,64807.0,33218.0,33218.0
2022-09-29 00:00:00,630.9,630.9,627.2,627.2,176500.0,11035416.54,59948.0,28137.0,28137.0
